timestamp,total_time_ms,visibility_time_ms,gap_time_ms,node_iteration_time_ms,node_count,fps,gaps_processed,angles_processed,nodes_checked,nodes_skipped,probabilities_assigned
2025-06-03T14:38:37.347831,4830.463020000025,0.0,4816.861583996797,4816.35447894223,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:42.342889,4863.400816000649,0.0,4847.402979008621,4846.947533034836,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:38:47.325985,4856.444860997726,0.0,4843.21165199799,4842.805540887639,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:38:52.333815,4882.435936000547,0.0,4866.543066993472,4866.019345950917,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:38:57.338019,4871.220021988847,0.0,4858.365332998801,4857.853470894042,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:02.315662,4858.502236005734,0.0,4842.042731004767,4841.620663006324,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:07.298979,4860.693369002547,0.0,4847.3349700070685,4846.896476839902,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:12.283336,4864.986732995021,0.0,4848.378338007024,4847.951017945888,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:17.238174,4830.859244000749,0.0,4817.317531997105,4816.876794939162,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:22.207546,4843.705445993692,0.0,4826.878809995833,4826.454059948446,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:27.218524,4887.110590003431,0.0,4874.4122499920195,4873.924059196725,11762,0.20033255219459534,15,315,3682665,22365,34540
2025-06-03T14:39:32.253652,4907.872462004889,0.0,4891.8839630059665,4891.391523822676,11762,0.20051734149456024,15,315,3682665,22365,34540
2025-06-03T14:39:37.200534,4822.101159996237,0.0,4808.284618004109,4807.776662972174,11762,0.20051734149456024,15,315,3682665,22365,34540
2025-06-03T14:39:42.188293,4858.67138300091,0.0,4839.218262000941,4838.735267083393,11762,0.20051734149456024,15,315,3682665,22365,34540
2025-06-03T14:39:47.230658,4913.234248000663,0.0,4896.121040001162,4895.385920215631,11762,0.20051734149456024,15,315,3682665,22365,34540
2025-06-03T14:39:52.180945,4816.556038000272,0.0,4801.979883006425,4801.534915997763,11762,0.20051734149456024,15,315,3682665,22365,34540
